datetime,pickups,date,min_temp,max_temp,wind_speed,wind_gust,visibility,pressure,precipitation,snow_depth,fog,rain_drizzle,snow_ice,thunder
2010-07-03 09,50,2010-07-03,64.9,89.1,2.9,15.0,10.0,1015.3,0.0,0.0,0,0,0,0
2010-07-03 10,45,2010-07-03,64.9,89.1,2.9,15.0,10.0,1015.3,0.0,0.0,0,0,0,0
2010-07-03 11,62,2010-07-03,64.9,89.1,2.9,15.0,10.0,1015.3,0.0,0.0,0,0,0,0
2010-07-03 12,69,2010-07-03,64.9,89.1,2.9,15.0,10.0,1015.3,0.0,0.0,0,0,0,0
2010-07-03 13,86,2010-07-03,64.9,89.1,2.9,15.0,10.0,1015.3,0.0,0.0,0,0,0,0
2010-07-03 14,59,2010-07-03,64.9,89.1,2.9,15.0,10.0,1015.3,0.0,0.0,0,0,0,0
2010-07-03 15,51,2010-07-03,64.9,89.1,2.9,15.0,10.0,1015.3,0.0,0.0,0,0,0,0
2010-07-03 16,69,2010-07-03,64.9,89.1,2.9,15.0,10.0,1015.3,0.0,0.0,0,0,0,0
2010-07-03 17,70,2010-07-03,64.9,89.1,2.9,15.0,10.0,1015.3,0.0,0.0,0,0,0,0
2010-07-03 18,102,2010-07-03,64.9,89.1,2.9,15.0,10.0,1015.3,0.0,0.0,0,0,0,0
2010-07-03 19,112,2010-07-03,64.9,89.1,2.9,15.0,10.0,1015.3,0.0,0.0,0,0,0,0
2010-07-03 20,95,2010-07-03,64.9,89.1,2.9,15.0,10.0,1015.3,0.0,0.0,0,0,0,0
2010-07-03 21,93,2010-07-03,64.9,89.1,2.9,15.0,10.0,1015.3,0.0,0.0,0,0,0,0
2010-07-03 22,79,2010-07-03,64.9,89.1,2.9,15.0,10.0,1015.3,0.0,0.0,0,0,0,0
2010-07-03 23,116,2010-07-03,64.9,89.1,2.9,15.0,10.0,1015.3,0.0,0.0,0,0,0,0
2010-07-04 00,89,2010-07-04,73.0,96.1,4.5,15.0,10.0,1010.7,0.0,0.0,0,0,0,0
2010-07-04 01,66,2010-07-04,73.0,96.1,4.5,15.0,10.0,1010.7,0.0,0.0,0,0,0,0
2010-07-04 02,25,2010-07-04,73.0,96.1,4.5,15.0,10.0,1010.7,0.0,0.0,0,0,0,0
2010-07-04 03,25,2010-07-04,73.0,96.1,4.5,15.0,10.0,1010.7,0.0,0.0,0,0,0,0
2010-07-04 04,14,2010-07-04,73.0,96.1,4.5,15.0,10.0,1010.7,0.0,0.0,0,0,0,0
2010-07-04 05,9,2010-07-04,73.0,96.1,4.5,15.0,10.0,1010.7,0.0,0.0,0,0,0,0
2010-07-04 06,15,2010-07-04,73.0,96.1,4.5,15.0,10.0,1010.7,0.0,0.0,0,0,0,0
2010-07-04 07,25,2010-07-04,73.0,96.1,4.5,15.0,10.0,1010.7,0.0,0.0,0,0,0,0
2010-07-04 08,15,2010-07-04,73.0,96.1,4.5,15.0,10.0,1010.7,0.0,0.0,0,0,0,0
2010-07-04 09,13,2010-07-04,73.0,96.1,4.5,15.0,10.0,1010.7,0.0,0.0,0,0,0,0
2010-07-04 10,47,2010-07-04,73.0,96.1,4.5,15.0,10.0,1010.7,0.0,0.0,0,0,0,0
2010-07-04 11,39,2010-07-04,73.0,96.1,4.5,15.0,10.0,1010.7,0.0,0.0,0,0,0,0
2010-07-04 12,52,2010-07-04,73.0,96.1,4.5,15.0,10.0,1010.7,0.0,0.0,0,0,0,0
2010-07-04 13,58,2010-07-04,73.0,96.1,4.5,15.0,10.0,1010.7,0.0,0.0,0,0,0,0
2010-07-04 14,63,2010-07-04,73.0,96.1,4.5,15.0,10.0,1010.7,0.0,0.0,0,0,0,0
2010-07-04 15,49,2010-07-04,73.0,96.1,4.5,15.0,10.0,1010.7,0.0,0.0,0,0,0,0
2010-07-04 16,55,2010-07-04,73.0,96.1,4.5,15.0,10.0,1010.7,0.0,0.0,0,0,0,0
2010-07-04 17,88,2010-07-04,73.0,96.1,4.5,15.0,10.0,1010.7,0.0,0.0,0,0,0,0
2010-07-04 18,79,2010-07-04,73.0,96.1,4.5,15.0,10.0,1010.7,0.0,0.0,0,0,0,0
2010-07-04 19,95,2010-07-04,73.0,96.1,4.5,15.0,10.0,1010.7,0.0,0.0,0,0,0,0
2010-07-04 20,90,2010-07-04,73.0,96.1,4.5,15.0,10.0,1010.7,0.0,0.0,0,0,0,0
2010-07-04 21,58,2010-07-04,73.0,96.1,4.5,15.0,10.0,1010.7,0.0,0.0,0,0,0,0
2010-07-04 22,48,2010-07-04,73.0,96.1,4.5,15.0,10.0,1010.7,0.0,0.0,0,0,0,0
2010-07-04 23,68,2010-07-04,73.0,96.1,4.5,15.0,10.0,1010.7,0.0,0.0,0,0,0,0
2010-07-05 00,99,2010-07-05,75.9,99.0,3.4,15.700000000000001,10.0,1009.4,0.0,0.0,0,0,0,0
2010-07-05 01,108,2010-07-05,75.9,99.0,3.4,15.700000000000001,10.0,1009.4,0.0,0.0,0,0,0,0
2010-07-05 02,53,2010-07-05,75.9,99.0,3.4,15.700000000000001,10.0,1009.4,0.0,0.0,0,0,0,0
2010-07-05 03,35,2010-07-05,75.9,99.0,3.4,15.700000000000001,10.0,1009.4,0.0,0.0,0,0,0,0
2010-07-05 04,12,2010-07-05,75.9,99.0,3.4,15.700000000000001,10.0,1009.4,0.0,0.0,0,0,0,0
2010-07-05 05,11,2010-07-05,75.9,99.0,3.4,15.700000000000001,10.0,1009.4,0.0,0.0,0,0,0,0
2010-07-05 06,18,2010-07-05,75.9,99.0,3.4,15.700000000000001,10.0,1009.4,0.0,0.0,0,0,0,0
2010-07-05 07,20,2010-07-05,75.9,99.0,3.4,15.700000000000001,10.0,1009.4,0.0,0.0,0,0,0,0
2010-07-05 08,19,2010-07-05,75.9,99.0,3.4,15.700000000000001,10.0,1009.4,0.0,0.0,0,0,0,0
2010-07-05 09,36,2010-07-05,75.9,99.0,3.4,15.700000000000001,10.0,1009.4,0.0,0.0,0,0,0,0
2010-07-05 10,32,2010-07-05,75.9,99.0,3.4,15.700000000000001,10.0,1009.4,0.0,0.0,0,0,0,0
2010-07-05 11,50,2010-07-05,75.9,99.0,3.4,15.700000000000001,10.0,1009.4,0.0,0.0,0,0,0,0
2010-07-05 12,47,2010-07-05,75.9,99.0,3.4,15.700000000000001,10.0,1009.4,0.0,0.0,0,0,0,0
2010-07-05 13,78,2010-07-05,75.9,99.0,3.4,15.700000000000001,10.0,1009.4,0.0,0.0,0,0,0,0
2010-07-05 14,60,2010-07-05,75.9,99.0,3.4,15.700000000000001,10.0,1009.4,0.0,0.0,0,0,0,0
2010-07-05 15,51,2010-07-05,75.9,99.0,3.4,15.700000000000001,10.0,1009.4,0.0,0.0,0,0,0,0
2010-07-05 16,80,2010-07-05,75.9,99.0,3.4,15.700000000000001,10.0,1009.4,0.0,0.0,0,0,0,0
2010-07-05 17,73,2010-07-05,75.9,99.0,3.4,15.700000000000001,10.0,1009.4,0.0,0.0,0,0,0,0
2010-07-05 18,81,2010-07-05,75.9,99.0,3.4,15.700000000000001,10.0,1009.4,0.0,0.0,0,0,0,0
2010-07-05 19,81,2010-07-05,75.9,99.0,3.4,15.700000000000001,10.0,1009.4,0.0,0.0,0,0,0,0
2010-07-05 20,86,2010-07-05,75.9,99.0,3.4,15.700000000000001,10.0,1009.4,0.0,0.0,0,0,0,0
2010-07-05 21,59,2010-07-05,75.9,99.0,3.4,15.700000000000001,10.0,1009.4,0.0,0.0,0,0,0,0
2010-07-05 22,44,2010-07-05,75.9,99.0,3.4,15.700000000000001,10.0,1009.4,0.0,0.0,0,0,0,0
2010-07-05 23,78,2010-07-05,75.9,99.0,3.4,15.700000000000001,10.0,1009.4,0.0,0.0,0,0,0,0
2010-07-06 00,66,2010-07-06,81.0,102.9,2.4,16.400000000000002,10.0,1010.5,0.0,0.0,0,0,0,0
2010-07-06 01,22,2010-07-06,81.0,102.9,2.4,16.400000000000002,10.0,1010.5,0.0,0.0,0,0,0,0
2010-07-06 02,8,2010-07-06,81.0,102.9,2.4,16.400000000000002,10.0,1010.5,0.0,0.0,0,0,0,0
2010-07-06 03,3,2010-07-06,81.0,102.9,2.4,16.400000000000002,10.0,1010.5,0.0,0.0,0,0,0,0
2010-07-06 04,12,2010-07-06,81.0,102.9,2.4,16.400000000000002,10.0,1010.5,0.0,0.0,0,0,0,0
2010-07-06 05,27,2010-07-06,81.0,102.9,2.4,16.400000000000002,10.0,1010.5,0.0,0.0,0,0,0,0
2010-07-06 06,64,2010-07-06,81.0,102.9,2.4,16.400000000000002,10.0,1010.5,0.0,0.0,0,0,0,0
2010-07-06 07,117,2010-07-06,81.0,102.9,2.4,16.400000000000002,10.0,1010.5,0.0,0.0,0,0,0,0
2010-07-06 08,178,2010-07-06,81.0,102.9,2.4,16.400000000000002,10.0,1010.5,0.0,0.0,0,0,0,0
2010-07-06 09,109,2010-07-06,81.0,102.9,2.4,16.400000000000002,10.0,1010.5,0.0,0.0,0,0,0,0
2010-07-06 10,78,2010-07-06,81.0,102.9,2.4,16.400000000000002,10.0,1010.5,0.0,0.0,0,0,0,0
2010-07-06 11,60,2010-07-06,81.0,102.9,2.4,16.400000000000002,10.0,1010.5,0.0,0.0,0,0,0,0
2010-07-06 12,94,2010-07-06,81.0,102.9,2.4,16.400000000000002,10.0,1010.5,0.0,0.0,0,0,0,0
2010-07-06 13,101,2010-07-06,81.0,102.9,2.4,16.400000000000002,10.0,1010.5,0.0,0.0,0,0,0,0
2010-07-06 14,97,2010-07-06,81.0,102.9,2.4,16.400000000000002,10.0,1010.5,0.0,0.0,0,0,0,0
2010-07-06 15,88,2010-07-06,81.0,102.9,2.4,16.400000000000002,10.0,1010.5,0.0,0.0,0,0,0,0
2010-07-06 16,101,2010-07-06,81.0,102.9,2.4,16.400000000000002,10.0,1010.5,0.0,0.0,0,0,0,0
2010-07-06 17,139,2010-07-06,81.0,102.9,2.4,16.400000000000002,10.0,1010.5,0.0,0.0,0,0,0,0
2010-07-06 18,174,2010-07-06,81.0,102.9,2.4,16.400000000000002,10.0,1010.5,0.0,0.0,0,0,0,0
2010-07-06 19,156,2010-07-06,81.0,102.9,2.4,16.400000000000002,10.0,1010.5,0.0,0.0,0,0,0,0
2010-07-06 20,128,2010-07-06,81.0,102.9,2.4,16.400000000000002,10.0,1010.5,0.0,0.0,0,0,0,0
2010-07-06 21,111,2010-07-06,81.0,102.9,2.4,16.400000000000002,10.0,1010.5,0.0,0.0,0,0,0,0
2010-07-06 22,74,2010-07-06,81.0,102.9,2.4,16.400000000000002,10.0,1010.5,0.0,0.0,0,0,0,0
2010-07-06 23,45,2010-07-06,81.0,102.9,2.4,16.400000000000002,10.0,1010.5,0.0,0.0,0,0,0,0
2010-07-07 00,33,2010-07-07,84.0,100.0,4.7,17.1,9.7,1010.8,0.0,0.0,0,0,0,0
2010-07-07 01,20,2010-07-07,84.0,100.0,4.7,17.1,9.7,1010.8,0.0,0.0,0,0,0,0
2010-07-07 02,6,2010-07-07,84.0,100.0,4.7,17.1,9.7,1010.8,0.0,0.0,0,0,0,0
2010-07-07 03,5,2010-07-07,84.0,100.0,4.7,17.1,9.7,1010.8,0.0,0.0,0,0,0,0
2010-07-07 04,4,2010-07-07,84.0,100.0,4.7,17.1,9.7,1010.8,0.0,0.0,0,0,0,0
2010-07-07 05,22,2010-07-07,84.0,100.0,4.7,17.1,9.7,1010.8,0.0,0.0,0,0,0,0
2010-07-07 06,77,2010-07-07,84.0,100.0,4.7,17.1,9.7,1010.8,0.0,0.0,0,0,0,0
2010-07-07 07,112,2010-07-07,84.0,100.0,4.7,17.1,9.7,1010.8,0.0,0.0,0,0,0,0
2010-07-07 08,177,2010-07-07,84.0,100.0,4.7,17.1,9.7,1010.8,0.0,0.0,0,0,0,0
2010-07-07 09,154,2010-07-07,84.0,100.0,4.7,17.1,9.7,1010.8,0.0,0.0,0,0,0,0
2010-07-07 10,101,2010-07-07,84.0,100.0,4.7,17.1,9.7,1010.8,0.0,0.0,0,0,0,0
2010-07-07 11,100,2010-07-07,84.0,100.0,4.7,17.1,9.7,1010.8,0.0,0.0,0,0,0,0
2010-07-07 12,114,2010-07-07,84.0,100.0,4.7,17.1,9.7,1010.8,0.0,0.0,0,0,0,0
2010-07-07 13,105,2010-07-07,84.0,100.0,4.7,17.1,9.7,1010.8,0.0,0.0,0,0,0,0
2010-07-07 14,110,2010-07-07,84.0,100.0,4.7,17.1,9.7,1010.8,0.0,0.0,0,0,0,0
2010-07-07 15,87,2010-07-07,84.0,100.0,4.7,17.1,9.7,1010.8,0.0,0.0,0,0,0,0
2010-07-07 16,93,2010-07-07,84.0,100.0,4.7,17.1,9.7,1010.8,0.0,0.0,0,0,0,0
2010-07-07 17,149,2010-07-07,84.0,100.0,4.7,17.1,9.7,1010.8,0.0,0.0,0,0,0,0
2010-07-07 18,196,2010-07-07,84.0,100.0,4.7,17.1,9.7,1010.8,0.0,0.0,0,0,0,0
2010-07-07 19,144,2010-07-07,84.0,100.0,4.7,17.1,9.7,1010.8,0.0,0.0,0,0,0,0
2010-07-07 20,172,2010-07-07,84.0,100.0,4.7,17.1,9.7,1010.8,0.0,0.0,0,0,0,0
2010-07-07 21,151,2010-07-07,84.0,100.0,4.7,17.1,9.7,1010.8,0.0,0.0,0,0,0,0
2010-07-07 22,96,2010-07-07,84.0,100.0,4.7,17.1,9.7,1010.8,0.0,0.0,0,0,0,0
2010-07-07 23,74,2010-07-07,84.0,100.0,4.7,17.1,9.7,1010.8,0.0,0.0,0,0,0,0
2010-07-08 00,47,2010-07-08,77.0,89.1,2.5,17.68,8.0,1011.9,0.0,0.0,0,1,0,0
2010-07-08 01,22,2010-07-08,77.0,89.1,2.5,17.68,8.0,1011.9,0.0,0.0,0,1,0,0
2010-07-08 02,13,2010-07-08,77.0,89.1,2.5,17.68,8.0,1011.9,0.0,0.0,0,1,0,0
2010-07-08 03,7,2010-07-08,77.0,89.1,2.5,17.68,8.0,1011.9,0.0,0.0,0,1,0,0
2010-07-08 04,9,2010-07-08,77.0,89.1,2.5,17.68,8.0,1011.9,0.0,0.0,0,1,0,0
2010-07-08 05,29,2010-07-08,77.0,89.1,2.5,17.68,8.0,1011.9,0.0,0.0,0,1,0,0
2010-07-08 06,79,2010-07-08,77.0,89.1,2.5,17.68,8.0,1011.9,0.0,0.0,0,1,0,0
2010-07-08 07,122,2010-07-08,77.0,89.1,2.5,17.68,8.0,1011.9,0.0,0.0,0,1,0,0
2010-07-08 08,177,2010-07-08,77.0,89.1,2.5,17.68,8.0,1011.9,0.0,0.0,0,1,0,0
2010-07-08 09,163,2010-07-08,77.0,89.1,2.5,17.68,8.0,1011.9,0.0,0.0,0,1,0,0
2010-07-08 10,91,2010-07-08,77.0,89.1,2.5,17.68,8.0,1011.9,0.0,0.0,0,1,0,0
2010-07-08 11,109,2010-07-08,77.0,89.1,2.5,17.68,8.0,1011.9,0.0,0.0,0,1,0,0
2010-07-08 12,108,2010-07-08,77.0,89.1,2.5,17.68,8.0,1011.9,0.0,0.0,0,1,0,0
2010-07-08 13,120,2010-07-08,77.0,89.1,2.5,17.68,8.0,1011.9,0.0,0.0,0,1,0,0
2010-07-08 14,114,2010-07-08,77.0,89.1,2.5,17.68,8.0,1011.9,0.0,0.0,0,1,0,0
2010-07-08 15,97,2010-07-08,77.0,89.1,2.5,17.68,8.0,1011.9,0.0,0.0,0,1,0,0
2010-07-08 16,115,2010-07-08,77.0,89.1,2.5,17.68,8.0,1011.9,0.0,0.0,0,1,0,0
2010-07-08 17,136,2010-07-08,77.0,89.1,2.5,17.68,8.0,1011.9,0.0,0.0,0,1,0,0
2010-07-08 18,187,2010-07-08,77.0,89.1,2.5,17.68,8.0,1011.9,0.0,0.0,0,1,0,0
2010-07-08 19,185,2010-07-08,77.0,89.1,2.5,17.68,8.0,1011.9,0.0,0.0,0,1,0,0
2010-07-08 20,169,2010-07-08,77.0,89.1,2.5,17.68,8.0,1011.9,0.0,0.0,0,1,0,0
2010-07-08 21,168,2010-07-08,77.0,89.1,2.5,17.68,8.0,1011.9,0.0,0.0,0,1,0,0
2010-07-08 22,141,2010-07-08,77.0,89.1,2.5,17.68,8.0,1011.9,0.0,0.0,0,1,0,0
2010-07-08 23,122,2010-07-08,77.0,89.1,2.5,17.68,8.0,1011.9,0.0,0.0,0,1,0,0
2010-07-09 00,91,2010-07-09,75.0,90.0,5.0,18.26,10.0,1010.2,0.0,0.0,0,1,0,0
2010-07-09 01,45,2010-07-09,75.0,90.0,5.0,18.26,10.0,1010.2,0.0,0.0,0,1,0,0
2010-07-09 02,23,2010-07-09,75.0,90.0,5.0,18.26,10.0,1010.2,0.0,0.0,0,1,0,0
2010-07-09 03,14,2010-07-09,75.0,90.0,5.0,18.26,10.0,1010.2,0.0,0.0,0,1,0,0
2010-07-09 04,20,2010-07-09,75.0,90.0,5.0,18.26,10.0,1010.2,0.0,0.0,0,1,0,0
2010-07-09 05,22,2010-07-09,75.0,90.0,5.0,18.26,10.0,1010.2,0.0,0.0,0,1,0,0
2010-07-09 06,78,2010-07-09,75.0,90.0,5.0,18.26,10.0,1010.2,0.0,0.0,0,1,0,0
2010-07-09 07,106,2010-07-09,75.0,90.0,5.0,18.26,10.0,1010.2,0.0,0.0,0,1,0,0
2010-07-09 08,161,2010-07-09,75.0,90.0,5.0,18.26,10.0,1010.2,0.0,0.0,0,1,0,0
2010-07-09 09,147,2010-07-09,75.0,90.0,5.0,18.26,10.0,1010.2,0.0,0.0,0,1,0,0
2010-07-09 10,96,2010-07-09,75.0,90.0,5.0,18.26,10.0,1010.2,0.0,0.0,0,1,0,0
2010-07-09 11,102,2010-07-09,75.0,90.0,5.0,18.26,10.0,1010.2,0.0,0.0,0,1,0,0
2010-07-09 12,136,2010-07-09,75.0,90.0,5.0,18.26,10.0,1010.2,0.0,0.0,0,1,0,0
2010-07-09 13,113,2010-07-09,75.0,90.0,5.0,18.26,10.0,1010.2,0.0,0.0,0,1,0,0
2010-07-09 14,100,2010-07-09,75.0,90.0,5.0,18.26,10.0,1010.2,0.0,0.0,0,1,0,0
2010-07-09 15,107,2010-07-09,75.0,90.0,5.0,18.26,10.0,1010.2,0.0,0.0,0,1,0,0
2010-07-09 16,82,2010-07-09,75.0,90.0,5.0,18.26,10.0,1010.2,0.0,0.0,0,1,0,0
2010-07-09 17,128,2010-07-09,75.0,90.0,5.0,18.26,10.0,1010.2,0.0,0.0,0,1,0,0
2010-07-09 18,168,2010-07-09,75.0,90.0,5.0,18.26,10.0,1010.2,0.0,0.0,0,1,0,0
2010-07-09 19,183,2010-07-09,75.0,90.0,5.0,18.26,10.0,1010.2,0.0,0.0,0,1,0,0
2010-07-09 20,189,2010-07-09,75.0,90.0,5.0,18.26,10.0,1010.2,0.0,0.0,0,1,0,0
2010-07-09 21,158,2010-07-09,75.0,90.0,5.0,18.26,10.0,1010.2,0.0,0.0,0,1,0,0
2010-07-09 22,117,2010-07-09,75.0,90.0,5.0,18.26,10.0,1010.2,0.0,0.0,0,1,0,0
2010-07-09 23,125,2010-07-09,75.0,90.0,5.0,18.26,10.0,1010.2,0.0,0.0,0,1,0,0
2010-07-10 00,109,2010-07-10,75.0,82.9,3.8,18.84,10.0,1005.6,0.02,0.0,0,0,0,0
2010-07-10 01,70,2010-07-10,75.0,82.9,3.8,18.84,10.0,1005.6,0.02,0.0,0,0,0,0
2010-07-10 02,58,2010-07-10,75.0,82.9,3.8,18.84,10.0,1005.6,0.02,0.0,0,0,0,0
2010-07-10 03,52,2010-07-10,75.0,82.9,3.8,18.84,10.0,1005.6,0.02,0.0,0,0,0,0
2010-07-10 04,30,2010-07-10,75.0,82.9,3.8,18.84,10.0,1005.6,0.02,0.0,0,0,0,0
2010-07-10 05,15,2010-07-10,75.0,82.9,3.8,18.84,10.0,1005.6,0.02,0.0,0,0,0,0
2010-07-10 06,21,2010-07-10,75.0,82.9,3.8,18.84,10.0,1005.6,0.02,0.0,0,0,0,0
2010-07-10 07,24,2010-07-10,75.0,82.9,3.8,18.84,10.0,1005.6,0.02,0.0,0,0,0,0
2010-07-10 08,41,2010-07-10,75.0,82.9,3.8,18.84,10.0,1005.6,0.02,0.0,0,0,0,0
2010-07-10 09,53,2010-07-10,75.0,82.9,3.8,18.84,10.0,1005.6,0.02,0.0,0,0,0,0
2010-07-10 10,68,2010-07-10,75.0,82.9,3.8,18.84,10.0,1005.6,0.02,0.0,0,0,0,0
2010-07-10 11,98,2010-07-10,75.0,82.9,3.8,18.84,10.0,1005.6,0.02,0.0,0,0,0,0
2010-07-10 12,111,2010-07-10,75.0,82.9,3.8,18.84,10.0,1005.6,0.02,0.0,0,0,0,0
2010-07-10 13,109,2010-07-10,75.0,82.9,3.8,18.84,10.0,1005.6,0.02,0.0,0,0,0,0
2010-07-10 14,90,2010-07-10,75.0,82.9,3.8,18.84,10.0,1005.6,0.02,0.0,0,0,0,0
2010-07-10 15,88,2010-07-10,75.0,82.9,3.8,18.84,10.0,1005.6,0.02,0.0,0,0,0,0
2010-07-10 16,82,2010-07-10,75.0,82.9,3.8,18.84,10.0,1005.6,0.02,0.0,0,0,0,0
2010-07-10 17,105,2010-07-10,75.0,82.9,3.8,18.84,10.0,1005.6,0.02,0.0,0,0,0,0
2010-07-10 18,114,2010-07-10,75.0,82.9,3.8,18.84,10.0,1005.6,0.02,0.0,0,0,0,0
2010-07-10 19,123,2010-07-10,75.0,82.9,3.8,18.84,10.0,1005.6,0.02,0.0,0,0,0,0
2010-07-10 20,149,2010-07-10,75.0,82.9,3.8,18.84,10.0,1005.6,0.02,0.0,0,0,0,0
2010-07-10 21,139,2010-07-10,75.0,82.9,3.8,18.84,10.0,1005.6,0.02,0.0,0,0,0,0
2010-07-10 22,109,2010-07-10,75.0,82.9,3.8,18.84,10.0,1005.6,0.02,0.0,0,0,0,0
2010-07-10 23,110,2010-07-10,75.0,82.9,3.8,18.84,10.0,1005.6,0.02,0.0,0,0,0,0
2010-07-11 00,142,2010-07-11,71.1,93.9,3.1,19.42,10.0,1005.7,0.0,0.0,0,1,0,0
2010-07-11 01,77,2010-07-11,71.1,93.9,3.1,19.42,10.0,1005.7,0.0,0.0,0,1,0,0
2010-07-11 02,47,2010-07-11,71.1,93.9,3.1,19.42,10.0,1005.7,0.0,0.0,0,1,0,0
2010-07-11 03,25,2010-07-11,71.1,93.9,3.1,19.42,10.0,1005.7,0.0,0.0,0,1,0,0
2010-07-11 04,15,2010-07-11,71.1,93.9,3.1,19.42,10.0,1005.7,0.0,0.0,0,1,0,0
2010-07-11 05,18,2010-07-11,71.1,93.9,3.1,19.42,10.0,1005.7,0.0,0.0,0,1,0,0
2010-07-11 06,21,2010-07-11,71.1,93.9,3.1,19.42,10.0,1005.7,0.0,0.0,0,1,0,0
2010-07-11 07,18,2010-07-11,71.1,93.9,3.1,19.42,10.0,1005.7,0.0,0.0,0,1,0,0
2010-07-11 08,29,2010-07-11,71.1,93.9,3.1,19.42,10.0,1005.7,0.0,0.0,0,1,0,0
2010-07-11 09,56,2010-07-11,71.1,93.9,3.1,19.42,10.0,1005.7,0.0,0.0,0,1,0,0
2010-07-11 10,74,2010-07-11,71.1,93.9,3.1,19.42,10.0,1005.7,0.0,0.0,0,1,0,0
2010-07-11 11,94,2010-07-11,71.1,93.9,3.1,19.42,10.0,1005.7,0.0,0.0,0,1,0,0
2010-07-11 12,118,2010-07-11,71.1,93.9,3.1,19.42,10.0,1005.7,0.0,0.0,0,1,0,0
2010-07-11 13,132,2010-07-11,71.1,93.9,3.1,19.42,10.0,1005.7,0.0,0.0,0,1,0,0
2010-07-11 14,123,2010-07-11,71.1,93.9,3.1,19.42,10.0,1005.7,0.0,0.0,0,1,0,0
2010-07-11 15,72,2010-07-11,71.1,93.9,3.1,19.42,10.0,1005.7,0.0,0.0,0,1,0,0
2010-07-11 16,70,2010-07-11,71.1,93.9,3.1,19.42,10.0,1005.7,0.0,0.0,0,1,0,0
2010-07-11 17,124,2010-07-11,71.1,93.9,3.1,19.42,10.0,1005.7,0.0,0.0,0,1,0,0
2010-07-11 18,120,2010-07-11,71.1,93.9,3.1,19.42,10.0,1005.7,0.0,0.0,0,1,0,0
2010-07-11 19,103,2010-07-11,71.1,93.9,3.1,19.42,10.0,1005.7,0.0,0.0,0,1,0,0
2010-07-11 20,103,2010-07-11,71.1,93.9,3.1,19.42,10.0,1005.7,0.0,0.0,0,1,0,0
2010-07-11 21,66,2010-07-11,71.1,93.9,3.1,19.42,10.0,1005.7,0.0,0.0,0,1,0,0
2010-07-11 22,39,2010-07-11,71.1,93.9,3.1,19.42,10.0,1005.7,0.0,0.0,0,1,0,0
2010-07-11 23,38,2010-07-11,71.1,93.9,3.1,19.42,10.0,1005.7,0.0,0.0,0,1,0,0
2010-07-12 00,25,2010-07-12,73.0,93.9,3.8,20.0,10.0,1007.1,0.0,0.0,0,0,0,0
2010-07-12 01,10,2010-07-12,73.0,93.9,3.8,20.0,10.0,1007.1,0.0,0.0,0,0,0,0
2010-07-12 02,9,2010-07-12,73.0,93.9,3.8,20.0,10.0,1007.1,0.0,0.0,0,0,0,0
2010-07-12 03,6,2010-07-12,73.0,93.9,3.8,20.0,10.0,1007.1,0.0,0.0,0,0,0,0
2010-07-12 04,10,2010-07-12,73.0,93.9,3.8,20.0,10.0,1007.1,0.0,0.0,0,0,0,0
2010-07-12 05,22,2010-07-12,73.0,93.9,3.8,20.0,10.0,1007.1,0.0,0.0,0,0,0,0
2010-07-12 06,76,2010-07-12,73.0,93.9,3.8,20.0,10.0,1007.1,0.0,0.0,0,0,0,0
2010-07-12 07,133,2010-07-12,73.0,93.9,3.8,20.0,10.0,1007.1,0.0,0.0,0,0,0,0
2010-07-12 08,222,2010-07-12,73.0,93.9,3.8,20.0,10.0,1007.1,0.0,0.0,0,0,0,0
2010-07-12 09,108,2010-07-12,73.0,93.9,3.8,20.0,10.0,1007.1,0.0,0.0,0,0,0,0
2010-07-12 10,82,2010-07-12,73.0,93.9,3.8,20.0,10.0,1007.1,0.0,0.0,0,0,0,0
2010-07-12 11,94,2010-07-12,73.0,93.9,3.8,20.0,10.0,1007.1,0.0,0.0,0,0,0,0
2010-07-12 12,129,2010-07-12,73.0,93.9,3.8,20.0,10.0,1007.1,0.0,0.0,0,0,0,0
2010-07-12 13,103,2010-07-12,73.0,93.9,3.8,20.0,10.0,1007.1,0.0,0.0,0,0,0,0
2010-07-12 14,98,2010-07-12,73.0,93.9,3.8,20.0,10.0,1007.1,0.0,0.0,0,0,0,0
2010-07-12 15,104,2010-07-12,73.0,93.9,3.8,20.0,10.0,1007.1,0.0,0.0,0,0,0,0
2010-07-12 16,94,2010-07-12,73.0,93.9,3.8,20.0,10.0,1007.1,0.0,0.0,0,0,0,0
2010-07-12 17,123,2010-07-12,73.0,93.9,3.8,20.0,10.0,1007.1,0.0,0.0,0,0,0,0
2010-07-12 18,157,2010-07-12,73.0,93.9,3.8,20.0,10.0,1007.1,0.0,0.0,0,0,0,0
2010-07-12 19,189,2010-07-12,73.0,93.9,3.8,20.0,10.0,1007.1,0.0,0.0,0,0,0,0
2010-07-12 20,176,2010-07-12,73.0,93.9,3.8,20.0,10.0,1007.1,0.0,0.0,0,0,0,0
2010-07-12 21,141,2010-07-12,73.0,93.9,3.8,20.0,10.0,1007.1,0.0,0.0,0,0,0,0
2010-07-12 22,90,2010-07-12,73.0,93.9,3.8,20.0,10.0,1007.1,0.0,0.0,0,0,0,0
2010-07-12 23,50,2010-07-12,73.0,93.9,3.8,20.0,10.0,1007.1,0.0,0.0,0,0,0,0
2010-07-13 00,28,2010-07-13,73.0,82.9,4.4,17.1,8.7,1008.4,0.0,0.0,1,1,0,0
